region,date,type,iso_alpha
Chile,3/19/20,0,CHL
Chile,3/2/20,0,CHL
Chile,3/20/20,0,CHL
Chile,3/21/20,0,CHL
Chile,3/22/20,0,CHL
Chile,3/23/20,0,CHL
Chile,3/24/20,0,CHL
Chile,3/25/20,0,CHL
Chile,3/26/20,1,CHL
Chile,3/27/20,1,CHL
Chile,3/28/20,1,CHL
Chile,3/29/20,1,CHL
Chile,3/30/20,1,CHL
Chile,3/5/20,1,CHL
Chile,3/6/20,1,CHL
Chile,3/8/20,1,CHL
Chile,3/9/20,1,CHL
Chile,4/2/20,1,CHL
China,1/23/20,1,CHN
China,2/2/20,1,CHN
China,2/23/20,1,CHN
China,2/25/20,1,CHN
China,2/27/20,1,CHN
China,3/10/20,1,CHN
China,3/11/20,1,CHN
China,3/12/20,1,CHN
China,3/13/20,1,CHN
China,3/14/20,1,CHN
China,3/15/20,1,CHN
China,3/16/20,1,CHN
China,3/17/20,1,CHN
China,3/18/20,1,CHN
China,3/19/20,1,CHN
China,3/2/20,1,CHN
China,3/20/20,1,CHN
China,3/21/20,1,CHN
China,3/22/20,1,CHN
China,3/23/20,1,CHN
China,3/24/20,1,CHN
China,3/25/20,1,CHN
China,3/26/20,1,CHN
China,3/27/20,1,CHN
China,3/28/20,1,CHN
China,3/29/20,1,CHN
China,3/30/20,1,CHN
China,3/5/20,1,CHN
China,3/6/20,1,CHN
China,3/8/20,1,CHN
China,3/9/20,1,CHN
China,4/2/20,1,CHN
Colombia,1/23/20,0,COL
Colombia,2/2/20,0,COL
Colombia,2/23/20,0,COL
Colombia,2/25/20,0,COL
Colombia,2/27/20,0,COL
Colombia,3/10/20,0,COL
Colombia,3/11/20,0,COL
Colombia,3/12/20,0,COL
Colombia,3/13/20,0,COL
Colombia,3/14/20,0,COL
Colombia,3/15/20,0,COL
Colombia,3/16/20,0,COL
Colombia,3/17/20,0,COL
Colombia,3/18/20,0,COL
Colombia,3/19/20,0,COL
Colombia,3/2/20,0,COL
Colombia,3/20/20,0,COL
Colombia,3/21/20,0,COL
Colombia,3/22/20,0,COL
Colombia,3/23/20,0,COL
Colombia,3/24/20,0,COL
Colombia,3/25/20,1,COL
Colombia,3/26/20,1,COL
Colombia,3/27/20,1,COL
Colombia,3/28/20,1,COL
Colombia,3/29/20,1,COL
Colombia,3/30/20,1,COL
Colombia,3/5/20,1,COL
Colombia,3/6/20,1,COL
Colombia,3/8/20,1,COL
Colombia,3/9/20,1,COL
Colombia,4/2/20,1,COL
Congo,1/23/20,0,COG
Congo,2/2/20,0,COG
Congo,2/23/20,0,COG
Congo,2/25/20,0,COG
Congo,2/27/20,0,COG
Congo,3/10/20,0,COG
Congo,3/11/20,0,COG
Congo,3/12/20,0,COG
Congo,3/13/20,0,COG
Congo,3/14/20,0,COG
Congo,3/15/20,0,COG
Congo,3/16/20,0,COG
Congo,3/17/20,0,COG
Congo,3/18/20,0,COG
Congo,3/19/20,0.5,COG
Congo,3/2/20,0.5,COG
Congo,3/20/20,0.5,COG
Congo,3/21/20,0.5,COG
Congo,3/22/20,0.5,COG
Congo,3/23/20,0.5,COG
Congo,3/24/20,0.5,COG
Congo,3/25/20,0.5,COG
Congo,3/26/20,0.5,COG
Congo,3/27/20,0.5,COG
Congo,3/28/20,0.5,COG
Congo,3/29/20,0.5,COG
Congo,3/30/20,0.5,COG
Congo,3/5/20,0.5,COG
Congo,3/6/20,0.5,COG
Congo,3/8/20,0.5,COG
Congo,3/9/20,0.5,COG
Congo,4/2/20,0.5,COG
Costa Rica,1/23/20,0,CRI
Costa Rica,2/2/20,0,CRI
Costa Rica,2/23/20,0,CRI
Costa Rica,2/25/20,0,CRI
Costa Rica,2/27/20,0,CRI
Costa Rica,3/10/20,0,CRI
Costa Rica,3/11/20,0,CRI
Costa Rica,3/12/20,0,CRI
Costa Rica,3/13/20,0,CRI
Costa Rica,3/14/20,0,CRI
Costa Rica,3/15/20,1,CRI
Costa Rica,3/16/20,1,CRI
Costa Rica,3/17/20,1,CRI
Costa Rica,3/18/20,1,CRI
Costa Rica,3/19/20,1,CRI
Costa Rica,3/2/20,1,CRI
Costa Rica,3/20/20,1,CRI
Costa Rica,3/21/20,1,CRI
Costa Rica,3/22/20,1,CRI
Costa Rica,3/23/20,1,CRI
Costa Rica,3/24/20,1,CRI
Costa Rica,3/25/20,1,CRI
Costa Rica,3/26/20,1,CRI
Costa Rica,3/27/20,1,CRI
Costa Rica,3/28/20,1,CRI
Costa Rica,3/29/20,1,CRI
Costa Rica,3/30/20,1,CRI
Costa Rica,3/5/20,1,CRI
Costa Rica,3/6/20,1,CRI
Costa Rica,3/8/20,1,CRI
Costa Rica,3/9/20,1,CRI
Costa Rica,4/2/20,1,CRI
Croatia,1/23/20,0,HRV
Croatia,2/2/20,0,HRV
Croatia,2/23/20,0,HRV
Croatia,2/25/20,0,HRV
Croatia,2/27/20,0,HRV
Croatia,3/10/20,0,HRV
Croatia,3/11/20,0,HRV
Croatia,3/12/20,0,HRV
Croatia,3/13/20,0,HRV
Croatia,3/14/20,0,HRV
Croatia,3/15/20,0,HRV
Croatia,3/16/20,0,HRV
Croatia,3/17/20,0,HRV
Croatia,3/18/20,0,HRV
Croatia,3/19/20,0,HRV
Croatia,3/2/20,0,HRV
Croatia,3/20/20,0,HRV
Croatia,3/21/20,0,HRV
Croatia,3/22/20,0.5,HRV
Croatia,3/23/20,0.5,HRV
Croatia,3/24/20,0.5,HRV
Croatia,3/25/20,0.5,HRV
Croatia,3/26/20,0.5,HRV
Croatia,3/27/20,0.5,HRV
Croatia,3/28/20,0.5,HRV
Croatia,3/29/20,0.5,HRV
Croatia,3/30/20,0.5,HRV
Croatia,3/5/20,0.5,HRV
Croatia,3/6/20,0.5,HRV
Croatia,3/8/20,0.5,HRV
Croatia,3/9/20,0.5,HRV
Croatia,4/2/20,0.5,HRV
Cyprus,1/23/20,0,CYP
Cyprus,2/2/20,0,CYP
Cyprus,2/23/20,0,CYP
Cyprus,2/25/20,0,CYP
Cyprus,2/27/20,0,CYP
Cyprus,3/10/20,0,CYP
Cyprus,3/11/20,0,CYP
Cyprus,3/12/20,0,CYP
Cyprus,3/13/20,0,CYP
Cyprus,3/14/20,0,CYP
Cyprus,3/15/20,0,CYP
Cyprus,3/16/20,0,CYP
Cyprus,3/17/20,0,CYP
Cyprus,3/18/20,0,CYP
Cyprus,3/19/20,0,CYP
Cyprus,3/2/20,0,CYP
Cyprus,3/20/20,0,CYP
Cyprus,3/21/20,0,CYP
Cyprus,3/22/20,0,CYP
Cyprus,3/23/20,0,CYP
Cyprus,3/24/20,0,CYP
Cyprus,3/25/20,1,CYP
Cyprus,3/26/20,1,CYP
Cyprus,3/27/20,1,CYP
Cyprus,3/28/20,1,CYP
Cyprus,3/29/20,1,CYP
Cyprus,3/30/20,1,CYP
Cyprus,3/5/20,1,CYP
Cyprus,3/6/20,1,CYP
Cyprus,3/8/20,1,CYP
Cyprus,3/9/20,1,CYP
Cyprus,4/2/20,1,CYP
Czech Republic,1/23/20,0,CZE
Czech Republic,2/2/20,0,CZE
Czech Republic,2/23/20,0,CZE
Czech Republic,2/25/20,0,CZE
Czech Republic,2/27/20,0,CZE
Czech Republic,3/10/20,0,CZE
Czech Republic,3/11/20,0,CZE
Czech Republic,3/12/20,0,CZE
Czech Republic,3/13/20,0,CZE
Czech Republic,3/14/20,0,CZE
Czech Republic,3/15/20,0,CZE
Czech Republic,3/16/20,1,CZE
Czech Republic,3/17/20,1,CZE
Czech Republic,3/18/20,1,CZE
Czech Republic,3/19/20,1,CZE
Czech Republic,3/2/20,1,CZE
Czech Republic,3/20/20,1,CZE
Czech Republic,3/21/20,1,CZE
Czech Republic,3/22/20,1,CZE
Czech Republic,3/23/20,1,CZE
Czech Republic,3/24/20,1,CZE
Czech Republic,3/25/20,1,CZE
Czech Republic,3/26/20,1,CZE
Czech Republic,3/27/20,1,CZE
Czech Republic,3/28/20,1,CZE
Czech Republic,3/29/20,1,CZE
Czech Republic,3/30/20,1,CZE
Czech Republic,3/5/20,1,CZE
Czech Republic,3/6/20,1,CZE
Czech Republic,3/8/20,1,CZE
Czech Republic,3/9/20,1,CZE
Czech Republic,4/2/20,1,CZE
Denmark,1/23/20,0,DNK
Denmark,2/2/20,0,DNK
Denmark,2/23/20,0,DNK
Denmark,2/25/20,0,DNK
Denmark,2/27/20,0,DNK
Denmark,3/10/20,0,DNK
Denmark,3/11/20,0.5,DNK
Denmark,3/12/20,1,DNK
Denmark,3/13/20,1,DNK
Denmark,3/14/20,1,DNK
Denmark,3/15/20,1,DNK
Denmark,3/16/20,1,DNK
Denmark,3/17/20,1,DNK
Denmark,3/18/20,1,DNK
Denmark,3/19/20,1,DNK
Denmark,3/2/20,1,DNK
Denmark,3/20/20,1,DNK
Denmark,3/21/20,1,DNK
Denmark,3/22/20,1,DNK
Denmark,3/23/20,1,DNK
Denmark,3/24/20,1,DNK
Denmark,3/25/20,1,DNK
Denmark,3/26/20,1,DNK
Denmark,3/27/20,1,DNK
Denmark,3/28/20,1,DNK
Denmark,3/29/20,1,DNK
Denmark,3/30/20,1,DNK
Denmark,3/5/20,1,DNK
Denmark,3/6/20,1,DNK
Denmark,3/8/20,1,DNK
Denmark,3/9/20,1,DNK
Denmark,4/2/20,1,DNK
Dominican Republic,1/23/20,0,DOM
Dominican Republic,2/2/20,0,DOM
Dominican Republic,2/23/20,0,DOM
Dominican Republic,2/25/20,0,DOM
Dominican Republic,2/27/20,0,DOM
Dominican Republic,3/10/20,0,DOM
Dominican Republic,3/11/20,0,DOM
Dominican Republic,3/12/20,0,DOM
Dominican Republic,3/13/20,0,DOM
Dominican Republic,3/14/20,0,DOM
Dominican Republic,3/15/20,0,DOM
Dominican Republic,3/16/20,0,DOM
Dominican Republic,3/17/20,1,DOM
Dominican Republic,3/18/20,1,DOM
Dominican Republic,3/19/20,1,DOM
Dominican Republic,3/2/20,1,DOM
Dominican Republic,3/20/20,1,DOM
Dominican Republic,3/21/20,1,DOM
Dominican Republic,3/22/20,1,DOM
Dominican Republic,3/23/20,1,DOM
Dominican Republic,3/24/20,1,DOM
Dominican Republic,3/25/20,1,DOM
Dominican Republic,3/26/20,1,DOM
Dominican Republic,3/27/20,1,DOM
Dominican Republic,3/28/20,1,DOM
Dominican Republic,3/29/20,1,DOM
Dominican Republic,3/30/20,1,DOM
Dominican Republic,3/5/20,1,DOM
Dominican Republic,3/6/20,1,DOM
Dominican Republic,3/8/20,1,DOM
Dominican Republic,3/9/20,1,DOM
Dominican Republic,4/2/20,1,DOM
Ecuador,1/23/20,0,ECU
Ecuador,2/2/20,0,ECU
Ecuador,2/23/20,0,ECU
Ecuador,2/25/20,0,ECU
Ecuador,2/27/20,0,ECU
Ecuador,3/10/20,0,ECU
Ecuador,3/11/20,0,ECU
Ecuador,3/12/20,0,ECU
Ecuador,3/13/20,0,ECU
Ecuador,3/14/20,0,ECU
Ecuador,3/15/20,0,ECU
Ecuador,3/16/20,0,ECU
Ecuador,3/17/20,0,ECU
Ecuador,3/18/20,0,ECU
Ecuador,3/19/20,0,ECU
Ecuador,3/2/20,0,ECU
Ecuador,3/20/20,0,ECU
Ecuador,3/21/20,0,ECU
Ecuador,3/22/20,0,ECU
Ecuador,3/23/20,0,ECU
Ecuador,3/24/20,0.5,ECU
Ecuador,3/25/20,0.5,ECU
Ecuador,3/26/20,0.5,ECU
Ecuador,3/27/20,0.5,ECU
Ecuador,3/28/20,0.5,ECU
Ecuador,3/29/20,0.5,ECU
Ecuador,3/30/20,0.5,ECU
Ecuador,3/5/20,0.5,ECU
Ecuador,3/6/20,0.5,ECU
Ecuador,3/8/20,0.5,ECU
Ecuador,3/9/20,0.5,ECU
Ecuador,4/2/20,0.5,ECU
Egypt,1/23/20,0,EGY
Egypt,2/2/20,0,EGY
Egypt,2/23/20,0,EGY
Egypt,2/25/20,0,EGY
Egypt,2/27/20,0,EGY
Egypt,3/10/20,0,EGY
Egypt,3/11/20,0,EGY
Egypt,3/12/20,0,EGY
Egypt,3/13/20,0,EGY
Egypt,3/14/20,0,EGY
Egypt,3/15/20,0,EGY
Egypt,3/16/20,0,EGY
Egypt,3/17/20,0,EGY
Egypt,3/18/20,0,EGY
Egypt,3/19/20,0,EGY
Egypt,3/2/20,0,EGY
Egypt,3/20/20,0,EGY
Egypt,3/21/20,0,EGY
Egypt,3/22/20,0,EGY
Egypt,3/23/20,0,EGY
Egypt,3/24/20,1,EGY
Egypt,3/25/20,1,EGY
Egypt,3/26/20,1,EGY
Egypt,3/27/20,1,EGY
Egypt,3/28/20,1,EGY
Egypt,3/29/20,1,EGY
Egypt,3/30/20,1,EGY
Egypt,3/5/20,1,EGY
Egypt,3/6/20,1,EGY
Egypt,3/8/20,1,EGY
Egypt,3/9/20,1,EGY
Egypt,4/2/20,1,EGY
El Salvador,1/23/20,0,SLV
El Salvador,2/2/20,0,SLV
El Salvador,2/23/20,0,SLV
El Salvador,2/25/20,0,SLV
El Salvador,2/27/20,0,SLV
El Salvador,3/10/20,0,SLV
El Salvador,3/11/20,1,SLV
El Salvador,3/12/20,1,SLV
El Salvador,3/13/20,1,SLV
El Salvador,3/14/20,1,SLV
El Salvador,3/15/20,1,SLV
El Salvador,3/16/20,1,SLV
El Salvador,3/17/20,1,SLV
El Salvador,3/18/20,1,SLV
El Salvador,3/19/20,1,SLV
El Salvador,3/2/20,1,SLV
El Salvador,3/20/20,1,SLV
El Salvador,3/21/20,1,SLV
El Salvador,3/22/20,1,SLV
El Salvador,3/23/20,1,SLV
El Salvador,3/24/20,1,SLV
El Salvador,3/25/20,1,SLV
El Salvador,3/26/20,1,SLV
El Salvador,3/27/20,1,SLV
El Salvador,3/28/20,1,SLV
El Salvador,3/29/20,1,SLV
El Salvador,3/30/20,1,SLV
El Salvador,3/5/20,1,SLV
El Salvador,3/6/20,1,SLV
El Salvador,3/8/20,1,SLV
El Salvador,3/9/20,1,SLV
El Salvador,4/2/20,1,SLV
Estonia,1/23/20,0,EST
Estonia,2/2/20,0,EST
Estonia,2/23/20,0,EST
Estonia,2/25/20,0,EST
Estonia,2/27/20,0,EST
Estonia,3/10/20,0,EST
Estonia,3/11/20,0,EST
Estonia,3/12/20,0,EST
Estonia,3/13/20,1,EST
Estonia,3/14/20,1,EST
Estonia,3/15/20,1,EST
Estonia,3/16/20,1,EST
Estonia,3/17/20,1,EST
Estonia,3/18/20,1,EST
Estonia,3/19/20,1,EST
Estonia,3/2/20,1,EST
Estonia,3/20/20,1,EST
Estonia,3/21/20,1,EST
Estonia,3/22/20,1,EST
Estonia,3/23/20,1,EST
Estonia,3/24/20,1,EST
Estonia,3/25/20,1,EST
Estonia,3/26/20,1,EST
Estonia,3/27/20,1,EST
Estonia,3/28/20,1,EST
Estonia,3/29/20,1,EST
Estonia,3/30/20,1,EST
Estonia,3/5/20,1,EST
Estonia,3/6/20,1,EST
Estonia,3/8/20,1,EST
Estonia,3/9/20,1,EST
Estonia,4/2/20,1,EST
Ethiopia,1/23/20,0,ETH
Ethiopia,2/2/20,0,ETH
Ethiopia,2/23/20,0,ETH
Ethiopia,2/25/20,0,ETH
Ethiopia,2/27/20,0,ETH
Ethiopia,3/10/20,0,ETH
Ethiopia,3/11/20,0,ETH
Ethiopia,3/12/20,0,ETH
Ethiopia,3/13/20,0,ETH
Ethiopia,3/14/20,0,ETH
Ethiopia,3/15/20,0,ETH
Ethiopia,3/16/20,1,ETH
Ethiopia,3/17/20,1,ETH
Ethiopia,3/18/20,1,ETH
Ethiopia,3/19/20,1,ETH
Ethiopia,3/2/20,1,ETH
Ethiopia,3/20/20,1,ETH
Ethiopia,3/21/20,1,ETH
Ethiopia,3/22/20,1,ETH
Ethiopia,3/23/20,1,ETH
Ethiopia,3/24/20,1,ETH
Ethiopia,3/25/20,1,ETH
Ethiopia,3/26/20,1,ETH
Ethiopia,3/27/20,1,ETH
Ethiopia,3/28/20,1,ETH
Ethiopia,3/29/20,1,ETH
Ethiopia,3/30/20,1,ETH
Ethiopia,3/5/20,1,ETH
Ethiopia,3/6/20,1,ETH
Ethiopia,3/8/20,1,ETH
Ethiopia,3/9/20,1,ETH
Ethiopia,4/2/20,1,ETH
Fiji,1/23/20,0,FJI
Fiji,2/2/20,0,FJI
Fiji,2/23/20,0,FJI
Fiji,2/25/20,0,FJI
Fiji,2/27/20,0,FJI
Fiji,3/10/20,0,FJI
Fiji,3/11/20,0,FJI
Fiji,3/12/20,0,FJI
Fiji,3/13/20,0,FJI
Fiji,3/14/20,0,FJI
Fiji,3/15/20,0,FJI
Fiji,3/16/20,0,FJI
Fiji,3/17/20,0,FJI
Fiji,3/18/20,0,FJI
Fiji,3/19/20,0,FJI
Fiji,3/2/20,0,FJI
Fiji,3/20/20,1,FJI
Fiji,3/21/20,1,FJI
Fiji,3/22/20,1,FJI
Fiji,3/23/20,1,FJI
Fiji,3/24/20,1,FJI
Fiji,3/25/20,1,FJI
Fiji,3/26/20,1,FJI
Fiji,3/27/20,1,FJI
Fiji,3/28/20,1,FJI
Fiji,3/29/20,1,FJI
Fiji,3/30/20,1,FJI
Fiji,3/5/20,1,FJI
Fiji,3/6/20,1,FJI
Fiji,3/8/20,1,FJI
Fiji,3/9/20,1,FJI
Fiji,4/2/20,1,FJI
Finland,1/23/20,0,FIN
Finland,2/2/20,0,FIN
Finland,2/23/20,0,FIN
Finland,2/25/20,0,FIN
Finland,2/27/20,0,FIN
Finland,3/10/20,0,FIN
Finland,3/11/20,0,FIN
Finland,3/12/20,0,FIN
Finland,3/13/20,0,FIN
Finland,3/14/20,0,FIN
Finland,3/15/20,0,FIN
Finland,3/16/20,0,FIN
Finland,3/17/20,0,FIN
Finland,3/18/20,0,FIN
Finland,3/19/20,0,FIN
Finland,3/2/20,0,FIN
Finland,3/20/20,0,FIN
Finland,3/21/20,0,FIN
Finland,3/22/20,0,FIN
Finland,3/23/20,0,FIN
Finland,3/24/20,0,FIN
Finland,3/25/20,0,FIN
Finland,3/26/20,0,FIN
Finland,3/27/20,1,FIN
Finland,3/28/20,1,FIN
Finland,3/29/20,1,FIN
Finland,3/30/20,1,FIN
Finland,3/5/20,1,FIN
Finland,3/6/20,1,FIN
Finland,3/8/20,1,FIN
Finland,3/9/20,1,FIN
Finland,4/2/20,1,FIN
France,1/23/20,0,FRA
France,2/2/20,0,FRA
France,2/23/20,0,FRA
France,2/25/20,0,FRA
France,2/27/20,0,FRA
France,3/10/20,0,FRA
France,3/11/20,0,FRA
France,3/12/20,0,FRA
France,3/13/20,0,FRA
France,3/14/20,0,FRA
France,3/15/20,0,FRA
France,3/16/20,1,FRA
France,3/17/20,1,FRA
France,3/18/20,1,FRA
France,3/19/20,1,FRA
France,3/2/20,1,FRA
France,3/20/20,1,FRA
France,3/21/20,1,FRA
France,3/22/20,1,FRA
France,3/23/20,1,FRA
France,3/24/20,1,FRA
France,3/25/20,1,FRA
France,3/26/20,1,FRA
France,3/27/20,1,FRA
France,3/28/20,1,FRA
France,3/29/20,1,FRA
France,3/30/20,1,FRA
France,3/5/20,1,FRA
France,3/6/20,1,FRA
France,3/8/20,1,FRA
France,3/9/20,1,FRA
France,4/2/20,1,FRA
Gambia,1/23/20,0,GMB
Gambia,2/2/20,0,GMB
Gambia,2/23/20,0,GMB
Gambia,2/25/20,0,GMB
Gambia,2/27/20,0,GMB
Gambia,3/10/20,0,GMB
Gambia,3/11/20,0,GMB
Gambia,3/12/20,0,GMB
Gambia,3/13/20,0,GMB
Gambia,3/14/20,0,GMB
Gambia,3/15/20,0,GMB
Gambia,3/16/20,0,GMB
Gambia,3/17/20,0,GMB
Gambia,3/18/20,0,GMB
Gambia,3/19/20,0,GMB
Gambia,3/2/20,0,GMB
Gambia,3/20/20,0,GMB
Gambia,3/21/20,0,GMB
Gambia,3/22/20,0,GMB
Gambia,3/23/20,0,GMB
Gambia,3/24/20,0,GMB
Gambia,3/25/20,0,GMB
Gambia,3/26/20,0,GMB
Gambia,3/27/20,1,GMB
Gambia,3/28/20,1,GMB
Gambia,3/29/20,1,GMB
Gambia,3/30/20,1,GMB
Gambia,3/5/20,1,GMB
Gambia,3/6/20,1,GMB
Gambia,3/8/20,1,GMB
Gambia,3/9/20,1,GMB
Gambia,4/2/20,1,GMB
Georgia,1/23/20,0,GEO
Georgia,2/2/20,0,GEO
Georgia,2/23/20,0,GEO
Georgia,2/25/20,0,GEO
Georgia,2/27/20,0,GEO
Georgia,3/10/20,0,GEO
Georgia,3/11/20,0,GEO
Georgia,3/12/20,0,GEO
Georgia,3/13/20,0,GEO
Georgia,3/14/20,0,GEO
Georgia,3/15/20,0,GEO
Georgia,3/16/20,0,GEO
Georgia,3/17/20,0,GEO
Georgia,3/18/20,0,GEO
Georgia,3/19/20,0,GEO
Georgia,3/2/20,0,GEO
Georgia,3/20/20,0,GEO
Georgia,3/21/20,0,GEO
Georgia,3/22/20,0.5,GEO
Georgia,3/23/20,0.5,GEO
Georgia,3/24/20,0.5,GEO
Georgia,3/25/20,0.5,GEO
Georgia,3/26/20,0.5,GEO
Georgia,3/27/20,0.5,GEO
Georgia,3/28/20,0.5,GEO
Georgia,3/29/20,0.5,GEO
Georgia,3/30/20,0.5,GEO
Georgia,3/5/20,0.5,GEO
Georgia,3/6/20,0.5,GEO
Georgia,3/8/20,0.5,GEO
Georgia,3/9/20,0.5,GEO
Georgia,4/2/20,0.5,GEO
Germany,1/23/20,0,DEU
Germany,2/2/20,0,DEU
Germany,2/23/20,0,DEU
Germany,2/25/20,0,DEU
Germany,2/27/20,0,DEU
Germany,3/10/20,0,DEU
Germany,3/11/20,0,DEU
Germany,3/12/20,0,DEU
Germany,3/13/20,0,DEU
Germany,3/14/20,0,DEU
Germany,3/15/20,0,DEU
Germany,3/16/20,0,DEU
Germany,3/17/20,0,DEU
Germany,3/18/20,0,DEU
Germany,3/19/20,0,DEU
Germany,3/2/20,0,DEU
Germany,3/20/20,1,DEU
Germany,3/21/20,1,DEU
Germany,3/22/20,1,DEU
Germany,3/23/20,1,DEU
Germany,3/24/20,1,DEU
Germany,3/25/20,1,DEU
Germany,3/26/20,1,DEU
Germany,3/27/20,1,DEU
Germany,3/28/20,1,DEU
Germany,3/29/20,1,DEU
Germany,3/30/20,1,DEU
Germany,3/5/20,1,DEU
Germany,3/6/20,1,DEU
Germany,3/8/20,1,DEU
Germany,3/9/20,1,DEU
Germany,4/2/20,1,DEU
Ghana,1/23/20,0,GHA
Ghana,2/2/20,0,GHA
Ghana,2/23/20,0,GHA
Ghana,2/25/20,0,GHA
Ghana,2/27/20,0,GHA
Ghana,3/10/20,0,GHA
Ghana,3/11/20,0,GHA
Ghana,3/12/20,0,GHA
Ghana,3/13/20,0,GHA
Ghana,3/14/20,0,GHA
Ghana,3/15/20,1,GHA
Ghana,3/16/20,1,GHA
Ghana,3/17/20,1,GHA
Ghana,3/18/20,1,GHA
Ghana,3/19/20,1,GHA
Ghana,3/2/20,1,GHA
Ghana,3/20/20,1,GHA
Ghana,3/21/20,1,GHA
Ghana,3/22/20,1,GHA
Ghana,3/23/20,1,GHA
Ghana,3/24/20,1,GHA
Ghana,3/25/20,1,GHA
Ghana,3/26/20,1,GHA
Ghana,3/27/20,1,GHA
Ghana,3/28/20,1,GHA
Ghana,3/29/20,1,GHA
Ghana,3/30/20,1,GHA
Ghana,3/5/20,1,GHA
Ghana,3/6/20,1,GHA
Ghana,3/8/20,1,GHA
Ghana,3/9/20,1,GHA
Ghana,4/2/20,1,GHA
Greece,1/23/20,0,GRC
Greece,2/2/20,0,GRC
Greece,2/23/20,0,GRC
Greece,2/25/20,0,GRC
Greece,2/27/20,0,GRC
Greece,3/10/20,0,GRC
Greece,3/11/20,0,GRC
Greece,3/12/20,0,GRC
Greece,3/13/20,0,GRC
Greece,3/14/20,0,GRC
Greece,3/15/20,0,GRC
Greece,3/16/20,0,GRC
Greece,3/17/20,0,GRC
Greece,3/18/20,1,GRC
Greece,3/19/20,1,GRC
Greece,3/2/20,1,GRC
Greece,3/20/20,1,GRC
Greece,3/21/20,1,GRC
Greece,3/22/20,1,GRC
Greece,3/23/20,1,GRC
Greece,3/24/20,1,GRC
Greece,3/25/20,1,GRC
Greece,3/26/20,1,GRC
Greece,3/27/20,1,GRC
Greece,3/28/20,1,GRC
Greece,3/29/20,1,GRC
Greece,3/30/20,1,GRC
Greece,3/5/20,1,GRC
Greece,3/6/20,1,GRC
Greece,3/8/20,1,GRC
Greece,3/9/20,1,GRC
Greece,4/2/20,1,GRC
Holy See (Vatican City State),1/23/20,0,VAT
Holy See (Vatican City State),2/2/20,0,VAT
Holy See (Vatican City State),2/23/20,0,VAT
Holy See (Vatican City State),2/25/20,0,VAT
Holy See (Vatican City State),2/27/20,0,VAT
Holy See (Vatican City State),3/10/20,1,VAT
Holy See (Vatican City State),3/11/20,1,VAT
Holy See (Vatican City State),3/12/20,1,VAT
Holy See (Vatican City State),3/13/20,1,VAT
Holy See (Vatican City State),3/14/20,1,VAT
Holy See (Vatican City State),3/15/20,1,VAT
Holy See (Vatican City State),3/16/20,1,VAT
Holy See (Vatican City State),3/17/20,1,VAT
Holy See (Vatican City State),3/18/20,1,VAT
Holy See (Vatican City State),3/19/20,1,VAT
Holy See (Vatican City State),3/2/20,1,VAT
Holy See (Vatican City State),3/20/20,1,VAT
Holy See (Vatican City State),3/21/20,1,VAT
Holy See (Vatican City State),3/22/20,1,VAT
Holy See (Vatican City State),3/23/20,1,VAT
Holy See (Vatican City State),3/24/20,1,VAT
Holy See (Vatican City State),3/25/20,1,VAT
Holy See (Vatican City State),3/26/20,1,VAT
Holy See (Vatican City State),3/27/20,1,VAT
Holy See (Vatican City State),3/28/20,1,VAT
Holy See (Vatican City State),3/29/20,1,VAT
Holy See (Vatican City State),3/30/20,1,VAT
Holy See (Vatican City State),3/5/20,1,VAT
Holy See (Vatican City State),3/6/20,1,VAT
Holy See (Vatican City State),3/8/20,1,VAT
Holy See (Vatican City State),3/9/20,1,VAT
Holy See (Vatican City State),4/2/20,1,VAT
Honduras,1/23/20,0,HND
Honduras,2/2/20,0,HND
Honduras,2/23/20,0,HND
Honduras,2/25/20,0,HND
Honduras,2/27/20,0,HND
Honduras,3/10/20,0,HND
Honduras,3/11/20,0,HND
Honduras,3/12/20,0,HND
Honduras,3/13/20,0,HND
Honduras,3/14/20,0,HND
Honduras,3/15/20,0,HND
Honduras,3/16/20,0,HND
Honduras,3/17/20,0,HND
Honduras,3/18/20,0,HND
Honduras,3/19/20,0,HND
Honduras,3/2/20,0,HND
Honduras,3/20/20,0.5,HND
Honduras,3/21/20,0.5,HND
Honduras,3/22/20,0.5,HND
Honduras,3/23/20,0.5,HND
Honduras,3/24/20,0.5,HND
Honduras,3/25/20,0.5,HND
Honduras,3/26/20,0.5,HND
Honduras,3/27/20,0.5,HND
Honduras,3/28/20,0.5,HND
Honduras,3/29/20,0.5,HND
Honduras,3/30/20,0.5,HND
Honduras,3/5/20,0.5,HND
Honduras,3/6/20,0.5,HND
Honduras,3/8/20,0.5,HND
Honduras,3/9/20,0.5,HND
Honduras,4/2/20,0.5,HND
Hungary,1/23/20,0,HUN
Hungary,2/2/20,0,HUN
Hungary,2/23/20,0,HUN
Hungary,2/25/20,0,HUN
Hungary,2/27/20,0,HUN
Hungary,3/10/20,0,HUN
Hungary,3/11/20,0,HUN
Hungary,3/12/20,0,HUN
Hungary,3/13/20,0,HUN
Hungary,3/14/20,0,HUN
Hungary,3/15/20,0,HUN
Hungary,3/16/20,1,HUN
Hungary,3/17/20,1,HUN
Hungary,3/18/20,1,HUN
Hungary,3/19/20,1,HUN
Hungary,3/2/20,1,HUN
Hungary,3/20/20,1,HUN
Hungary,3/21/20,1,HUN
Hungary,3/22/20,1,HUN
